intercept,climate,blwood,conwood,chalk_limestone
1,1.379802708,0.0707,0.00036875,0
1,1.027414145,0.1550375,0.01578125,0.14
1,1.338874363,0.1876125,0.00549375,0.39
1,1.42004874,0.0236375,0.0002,0
1,1.255807455,0.03224375,0.00268125,0
1,1.26577924,0.08404375,0.006125,0
1,1.21126306,0.07288125,0.0051125,0
1,1.018919661,0.06045625,0.0076,0.08
1,0.961367502,0.02970625,0.0014,0
1,1.006612989,0.06215,0.0024125,0
1,0.965204729,0.0495,0.00099375,0
1,0.940835515,0.0531625,0.00100625,0
1,1.047639403,0.1028625,0.00185625,0
1,1.028816329,0.1569687,0.0488375,0.02
1,0.892372515,0.1049687,0.0346375,0.02
1,0.881624521,0.09033125,0.0130875,0
1,1.093010085,0.06063125,0.03553125,0
1,1.522153641,0.01339375,0.00015,0
1,1.059733244,0.1455625,0.00073125,0.25
1,1.388007157,0.06266875,0.00058125,0.54
1,1.553709051,0.021675,0.00028125,0.08
1,1.489139709,0.00183125,0,0
1,1.423374755,0.00755,0,0
1,1.271513172,0.1055062,0.0045125,0
1,1.054074428,0.07755625,0.0004125,0
1,0.94171188,0.046875,0.00025,0
1,0.952140627,0.03109375,0.00028125,0
1,0.97781813,0.0441875,0.0009625,0
1,0.978469144,0.08465,0.00595,0
1,1.106587487,0.1129375,0.0011875,0
1,1.006381378,0.08255,0.0183875,0
1,1.036234135,0.069225,0.00770625,0
1,1.281140671,0.02175625,0.00051875,0
1,1.307974141,0.0364875,0.000225,0.29
1,1.559962543,0.0287375,0.00115625,0.61
1,1.540536446,0.0130625,0.00023125,0.08
1,1.69481012,0.001125,0,0.31
1,1.393290387,0.0042375,0.0001625,0
1,1.262386454,0.0427625,0.052475,0
1,1.109247882,0.0750625,0.0553125,0
1,0.927402087,0.0817125,0.0037125,0
1,0.934700958,0.04633125,0.00015,0
1,0.975476982,0.03449375,0.00055,0
1,1.052321698,0.0755125,0.00061875,0
1,1.079839567,0.09673125,0.00154375,0
1,1.066975777,0.1535188,0.00114375,0
1,1.144027064,0.01313125,0.0088125,0
1,1.287400423,0.00203125,0.0051625,0
1,1.141164271,0.045225,0.01116875,0.05
1,1.001955733,0.06595,0.0149,0.02
1,1.041173079,0.07015625,0.0023875,0
1,1.121360502,0.065375,0.00396875,0
1,1.127739189,0.06056875,0.01289375,0
1,1.034018183,0.0652125,0.00151875,0
1,1.076446782,0.04249375,0.00035625,0
1,1.127926982,0.0020125,0.00010625,0
1,1.201867172,0.0308625,0.00024375,0
1,1.218718424,0.00758125,0.00035625,0
1,1.15093783,0.0029,0,0
1,-0.161970028,0,0.0006375,0
1,-0.530414856,0,0,0
1,-0.393793682,0,0.0002125,0
1,-0.443554537,0.000075,0,0
1,-0.5372046,0.0047,0.03846875,0
1,-0.236711467,0,0,0
1,-0.406421689,0,0.00049375,0
1,-0.40166845,0,0.00059375,0
1,-0.497430136,0,0.0002375,0
1,-0.504791604,0,0,0
1,-0.40739821,0,0,0
1,-0.362369728,0,0,0
1,-0.448053212,0,0,0
1,-0.586393731,0,0.000875,0
1,-0.612534455,0,0.00015,0
